PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS2482263A,16/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822640,16/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22813285,17/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24707143,17/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24707154,17/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822833,17/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822844,17/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822855,17/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822899,17/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822902,17/07/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24822935,17/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24822946,17/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24823020,17/07/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24823031,17/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24823042,17/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24823053,17/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24823064,17/07/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20709191,18/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20709205,18/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20709216,18/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20709227,18/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20709238,18/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20709249,18/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22905055,18/07/2021,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22905066,18/07/2021,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17213358,19/07/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17213369,19/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1721337A,19/07/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17213380,19/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18421000,19/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18421011,19/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18421022,19/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18421033,19/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20709475,19/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22813376,19/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22813387,19/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23313131,19/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18421317,20/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18421328,20/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18421394,20/07/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18421408,20/07/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22219513,20/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22219524,20/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24707482,20/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24707493,20/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24707507,20/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17416322,21/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17416333,21/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17416344,21/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17416355,21/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17416366,21/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17416377,21/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20811584,21/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22610685,21/07/2021,BEECH HILL CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22610696,21/07/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2261070A,21/07/2021,BEECH HILL CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22610710,21/07/2021,BEECH HILL CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22610721,21/07/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22714997,21/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22715005,21/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22715016,21/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22715027,21/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22715038,21/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22715049,21/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213449,21/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24707664,21/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS25611877,21/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611888,21/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611899,21/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611902,21/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611913,21/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611924,21/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611935,21/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611946,21/07/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23313277,22/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611957,22/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611968,22/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611979,22/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2561198A,22/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25611990,22/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25612009,22/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17806928,23/07/2021,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,
LS17806939,23/07/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS1780694A,23/07/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS20709828,23/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2561201A,23/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25612020,23/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25612031,23/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25612042,23/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25612053,23/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25612064,23/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25612075,23/07/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS25612086,23/07/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17213686,24/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17213697,24/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17806961,24/07/2021,COURTHOUSE STREET CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS17806972,24/07/2021,NORTH PARADE CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS1780708A,24/07/2021,NORTH PARADE CP - OTLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS18421918,24/07/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20812292,24/07/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS21706304,24/07/2021,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23412483,24/07/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23412494,24/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23717979,24/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23717990,24/07/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23718009,24/07/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18217809,25/07/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS1821781A,25/07/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS18217820,25/07/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS20709963,25/07/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20709974,25/07/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20709985,25/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20709996,25/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710000,25/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710011,25/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710022,25/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710033,25/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710044,25/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710055,25/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710066,25/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710077,25/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710088,25/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17315507,26/07/2021,COURTHOUSE STREET CP - OTLEY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,
LS17315518,26/07/2021,COURTHOUSE STREET CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS17315529,26/07/2021,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS1731553A,26/07/2021,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS17315540,26/07/2021,NORTH PARADE CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17315551,26/07/2021,NORTH PARADE CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20710135,26/07/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20710146,26/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710157,26/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710168,26/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20710179,26/07/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS21706315,26/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21706326,26/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2170636A,26/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21706370,26/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2181085A,26/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213697,26/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213700,26/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213711,26/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213722,26/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213733,26/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17513555,27/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17513566,27/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17513577,27/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17807363,27/07/2021,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,
LS20812383,27/07/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20812394,27/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20812408,27/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20812419,27/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2081242A,27/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20812430,27/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20812452,27/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2170652A,27/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22219885,27/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22405380,27/07/2021,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,
LS22405391,27/07/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22405405,27/07/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22405416,27/07/2021,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,
LS23313437,27/07/2021,COURTHOUSE STREET CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS23313448,27/07/2021,NORTH PARADE CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS23313459,27/07/2021,NORTH PARADE CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS2331346A,27/07/2021,NORTH PARADE CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS23313517,27/07/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS23313528,27/07/2021,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24313104,27/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS24313115,27/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS24425844,27/07/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24425866,27/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24823199,27/07/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24823202,27/07/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24823235,27/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25904489,27/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2590449A,27/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25904514,27/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214077,28/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214088,28/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214099,28/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214102,28/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17315653,28/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17315675,28/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17315686,28/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17315697,28/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17315700,28/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17315711,28/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17315722,28/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17315733,28/07/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17315744,28/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17807454,28/07/2021,WILDERNESS CP - WETHERBY                                    ,86 BEYOND THE BAY MARKINGS                        ,50,
LS17807465,28/07/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS21811069,28/07/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2181107A,28/07/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21811080,28/07/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22220057,28/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22220068,28/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22220079,28/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2222008A,28/07/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22220090,28/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22220104,28/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22220115,28/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22220126,28/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23313539,28/07/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23313550,28/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23412508,28/07/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2341252A,28/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23412530,28/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS24425979,28/07/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS2442598A,28/07/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24823337,28/07/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24823348,28/07/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214113,29/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214124,29/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214135,29/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214146,29/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214157,29/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214168,29/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17214204,29/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17315813,29/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS21706701,29/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23412632,29/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708099,29/07/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23718756,30/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23718767,30/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23718778,30/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23718789,30/07/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213824,30/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213835,30/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213846,30/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213857,30/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213868,30/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24213879,30/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2421388A,30/07/2021,WOODHOUSE LANE  CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24213890,30/07/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708146,30/07/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24708157,30/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708168,30/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708179,30/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2470818A,30/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708190,30/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708248,30/07/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24708259,30/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17417314,31/07/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21609024,31/07/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21609035,31/07/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21609046,31/07/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21609057,31/07/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2371895A,31/07/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23718960,31/07/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23718971,31/07/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23718982,31/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23718993,31/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23719001,31/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23719012,31/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23719023,31/07/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23719034,31/07/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23719045,31/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23719056,31/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23719067,31/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23719078,31/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23719089,31/07/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
