PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS24219048,08/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24219059,08/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2421906A,08/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24219070,08/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24219081,08/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24219092,08/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24219106,08/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24219117,08/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24843141,08/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24843210,08/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17217880,09/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17321044,09/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS1781240A,09/11/2021,NORTH PARADE CP - OTLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS17812421,09/11/2021,COURTHOUSE STREET CP - OTLEY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,
LS22721802,09/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22721813,09/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22721824,09/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22721835,09/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22721846,09/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22819339,09/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2281934A,09/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22819350,09/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22819361,09/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22819372,09/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22819383,09/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22819394,09/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22819408,09/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22819419,09/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22819441,09/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22819452,09/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22819474,09/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23417884,09/11/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23417895,09/11/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24843505,09/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24843516,09/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321168,10/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1732118A,10/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321190,10/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321204,10/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321215,10/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321226,10/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321237,10/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22507234,10/11/2021,BARLEY HILL ROAD CP - GARFORTH                              ,86 BEYOND THE BAY MARKINGS                        ,50,
LS22613297,10/11/2021,LIDGETT HILL CP - PUDSEY                                    ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613300,10/11/2021,LEISURE CENTRE CP - PUDSEY                                  ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613311,10/11/2021,ROBIN LANE CP - PUDSEY                                      ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22721857,10/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22721868,10/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22721879,10/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22911502,10/11/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23618831,10/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS17321248,11/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321259,11/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321270,11/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321281,11/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17425899,11/11/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22407309,11/11/2021,ALBION STREET CP - MORLEY                                   ,86 BEYOND THE BAY MARKINGS                        ,50,
LS22613344,11/11/2021,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613355,11/11/2021,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613366,11/11/2021,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613377,11/11/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613388,11/11/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613399,11/11/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613402,11/11/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613413,11/11/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613424,11/11/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613435,11/11/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613446,11/11/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22722033,11/11/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS22911579,11/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23618897,11/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23618966,11/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23619007,11/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23619018,11/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24437344,11/11/2021,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,
LS24437355,11/11/2021,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,
LS17217982,12/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17218012,12/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17218023,12/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17812498,12/11/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS17812501,12/11/2021,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,
LS17812512,12/11/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22819601,12/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24843640,12/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24843651,12/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24843684,12/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24843695,12/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24843709,12/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2484371A,12/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24843764,12/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24843775,12/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17812603,13/11/2021,ROBIN LANE CP - PUDSEY                                      ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS18230294,13/11/2021,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18230308,13/11/2021,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18230319,13/11/2021,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1823032A,13/11/2021,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20714351,13/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20714362,13/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20714373,13/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20714384,13/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21417522,13/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21417533,13/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21417544,13/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21417555,13/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21417588,13/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21417635,13/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24437821,13/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24437832,13/11/2021,HOLT PARK CP - HOLT PARK                                    ,86 BEYOND THE BAY MARKINGS                        ,50,
LS24844224,13/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24844235,13/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2484436A,13/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24844370,13/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24844381,13/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24844392,13/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18230396,14/11/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS1823040A,14/11/2021,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18230410,14/11/2021,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18230421,14/11/2021,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18230432,14/11/2021,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18434181,14/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18434283,14/11/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20714395,14/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20714409,14/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2071441A,14/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20714464,14/11/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS20714475,14/11/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS20714486,14/11/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS20714497,14/11/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23734366,14/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23734377,14/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23734515,14/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24844632,14/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17218293,15/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17218307,15/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17218318,15/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17218329,15/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1721833A,15/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1843432A,15/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18434330,15/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18434341,15/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18434352,15/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18434363,15/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18434498,15/11/2021,PLAYHOUSE SQUARE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS18434501,15/11/2021,PLAYHOUSE SQUARE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS18434512,15/11/2021,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,
LS18434523,15/11/2021,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,
LS20526329,15/11/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23734752,15/11/2021,PLAYHOUSE SQUARE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23734763,15/11/2021,PLAYHOUSE SQUARE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23734854,15/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1771180A,16/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17711810,16/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17711821,16/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17711854,16/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24438176,16/11/2021,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS24438187,16/11/2021,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS17123470,17/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1712354A,17/11/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17321350,17/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321361,17/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321372,17/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321383,17/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321394,17/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321408,17/11/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17812614,17/11/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS1781267A,17/11/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS17812680,17/11/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS18434818,17/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS18434829,17/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS20526497,17/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20526566,17/11/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS21417737,17/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21614319,17/11/2021,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS21614330,17/11/2021,NORTH PARADE CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS21614341,17/11/2021,NORTH PARADE CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS21614352,17/11/2021,NORTH PARADE CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,
LS23735176,17/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS24438405,17/11/2021,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS24438416,17/11/2021,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS24438507,17/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17812691,18/11/2021,COURTHOUSE STREET CP - OTLEY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,
LS17812705,18/11/2021,COURTHOUSE STREET CP - OTLEY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS17812749,18/11/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1781275A,18/11/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18434964,18/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20526577,18/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22613650,18/11/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613661,18/11/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613672,18/11/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613683,18/11/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613694,18/11/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613708,18/11/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22613719,18/11/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22911808,18/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22911819,18/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23418388,18/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS23418399,18/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS21614567,19/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21614578,19/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21614589,19/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22508317,19/11/2021,AIREBOROUGH CENTRE - GUISELEY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22508339,19/11/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2250834A,19/11/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22508350,19/11/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23619404,19/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24438518,19/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24438529,19/11/2021,BURLEY ROAD CP - CITY,92 PARKED CAUSING AN OBSTRUCTION                  ,70,
LS24438595,19/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24438653,19/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17812986,20/11/2021,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS17812997,20/11/2021,MORLEY LEISURE CENTRE CP - MORLEY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS17813005,20/11/2021,MORLEY LEISURE CENTRE CP - MORLEY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS17813027,20/11/2021,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS17813038,20/11/2021,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS17813049,20/11/2021,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS1781305A,20/11/2021,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS17813060,20/11/2021,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS17813129,20/11/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22722521,20/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22722532,20/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22722543,20/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22722565,20/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22722576,20/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22722587,20/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24844756,20/11/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24844767,20/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24844778,20/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24844789,20/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2484479A,20/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18231209,21/11/2021,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1823121A,21/11/2021,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18618887,21/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18618898,21/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20715274,21/11/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20715285,21/11/2021,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20715296,21/11/2021,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22820043,22/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24220240,22/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS05262232,23/11/2021,KELLY STREET P&D CP- TRAINING,73 PARKED WITHOUT PAYMENT,50,
LS07163763,23/11/2021,KELLY STREET P&D CP- TRAINING,73 PARKED WITHOUT PAYMENT,50,
LS12167333,23/11/2021,KELLY STREET P&D CP- TRAINING,73 PARKED WITHOUT PAYMENT,50,
LS17218792,23/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17218806,23/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17218817,23/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17321791,23/11/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321805,23/11/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321816,23/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321827,23/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17321838,23/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
