PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS22613923,24/11/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/11/2021,0,0,
LS22613934,24/11/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/11/2021,25,50,
LS22613945,24/11/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/11/2021,0,0,
LS22613956,24/11/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/11/2021,25,0,
LS22613956,24/11/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2021,25,0,
LS23735391,24/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/11/2021,25,0,
LS24439554,24/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,24/11/2021,70,0,
LS24439554,24/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,13/12/2021,70,0,
LS05262312,24/11/2021,PEART TOWERS CP- TRAINING,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,24/11/2021,0,0,
LS20526690,24/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/11/2021,25,0,
LS20526704,24/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/11/2021,0,75,
LS20526715,24/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/11/2021,0,0,
LS20526726,24/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,0,0,
LS22613956,24/11/2021,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2021,25,0,
LS23735391,24/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/11/2021,25,0,
LS24439565,24/11/2021,HOLT PARK CP - HOLT PARK                                    ,86 BEYOND THE BAY MARKINGS                        ,50,24/11/2021,25,0,
LS24439565,24/11/2021,HOLT PARK CP - HOLT PARK                                    ,86 BEYOND THE BAY MARKINGS                        ,50,25/11/2021,25,0,
LS20715682,25/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/11/2021,25,50,
LS20715682,25/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,50,
LS20715693,25/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/11/2021,25,50,
LS20715693,25/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,25,50,
LS20715707,25/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/11/2021,0,0,
LS23418570,25/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/11/2021,25,50,
LS24439703,25/11/2021,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,25/11/2021,0,84,
LS24439736,25/11/2021,MAIN STREET CP - GARFORTH                                   ,71 Parked in an electric vehicles charging place,25,25/11/2021,25,25,
LS18435457,26/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,25,0,
LS18435457,26/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/12/2021,25,0,
LS18435468,26/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,25,50,
LS22820214,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/12/2021,25,0,
LS2282027A,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,25,50,
LS22820280,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,25,0,
LS22820280,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/12/2021,25,0,
LS22820327,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,25,0,
LS22820327,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/12/2021,25,0,
LS22912516,26/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,26/11/2021,25,50,
LS23619696,26/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,26/11/2021,35,0,
LS23619696,26/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,17/12/2021,35,0,
LS23619696,26/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,20/12/2021,35,0,
LS23619721,26/11/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,26/11/2021,0,114,
LS18435468,26/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/11/2021,25,50,
LS18435479,26/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,0,84,
LS22820214,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,25,0,
LS22820225,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,25,50,
LS22820236,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,25,0,
LS22820236,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/12/2021,25,0,
LS22820247,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,25,50,
LS22820258,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,0,0,
LS22820258,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/12/2021,0,0,
LS22820269,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,25,50,
LS22820316,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,0,0,
LS22820316,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,0,0,
LS22820338,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/11/2021,0,0,
LS22820338,26/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,0,0,
LS17712369,27/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/11/2021,25,50,
LS18231821,27/11/2021,KIRKSTALL RD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,14/12/2021,25,0,
LS18435581,27/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,27/11/2021,25,0,
LS2291263A,27/11/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,27/11/2021,0,0,
LS22912662,27/11/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,27/11/2021,25,0,
LS22912662,27/11/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,0,
LS23736000,27/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/11/2021,0,0,
LS23736011,27/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/11/2021,25,0,
LS23736022,27/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/11/2021,25,0,
LS23736022,27/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,0,
LS24220604,27/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/11/2021,25,0,
LS24220604,27/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,25,0,
LS24845861,27/11/2021,KIRKSTALL RD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/11/2021,25,0,
LS24845861,27/11/2021,KIRKSTALL RD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,02/12/2021,25,0,
LS24845883,27/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/12/2021,25,0,
LS1771237A,27/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/11/2021,25,50,
LS18231821,27/11/2021,KIRKSTALL RD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/11/2021,25,0,
LS18231821,27/11/2021,KIRKSTALL RD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,15/12/2021,25,0,
LS18435581,27/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,28/11/2021,25,0,
LS18435639,27/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/11/2021,25,0,
LS18435639,27/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,25,0,
LS18435639,27/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,0,
LS2291263A,27/11/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,09/12/2021,0,0,
LS22912640,27/11/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,27/11/2021,0,0,
LS22912640,27/11/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,08/12/2021,0,0,
LS22912651,27/11/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,27/11/2021,0,0,
LS22912662,27/11/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,01/12/2021,25,0,
LS22912673,27/11/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,27/11/2021,0,0,
LS22912673,27/11/2021,BEECH HILL CP - OTLEY,73 PARKED WITHOUT PAYMENT,50,08/12/2021,0,0,
LS23736011,27/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,25,0,
LS23736011,27/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/12/2021,25,0,
LS23736022,27/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/12/2021,25,0,
LS24845861,27/11/2021,KIRKSTALL RD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,03/12/2021,25,0,
LS24845872,27/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/11/2021,84,0,
LS24845883,27/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/11/2021,25,0,
LS24846128,28/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/11/2021,25,0,
LS24846139,28/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/11/2021,25,0,
LS24846139,28/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,0,
LS24846139,28/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/12/2021,25,0,
LS2484614A,28/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/11/2021,25,0,
LS2484614A,28/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,0,
LS18435672,28/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/11/2021,0,0,
LS18435672,28/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,0,0,
LS24846128,28/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,0,
LS2484614A,28/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,25,0,
LS05262356,29/11/2021,KELLY STREET P&D CP- TRAINING,87 IN DISABLED BAY WITHOUT BADGE,70,29/11/2021,0,0,
LS05262367,29/11/2021,KELLY STREET P&D CP- TRAINING,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,29/11/2021,0,0,
LS07163887,29/11/2021,KELLY STREET P&D CP- TRAINING,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,03/12/2021,0,0,
LS07163898,29/11/2021,KELLY STREET P&D CP- TRAINING,87 IN DISABLED BAY WITHOUT BADGE,70,03/12/2021,0,0,
LS12167457,29/11/2021,KELLY STREET P&D CP- TRAINING,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,29/11/2021,0,0,
LS12167468,29/11/2021,KELLY STREET P&D CP- TRAINING,87 IN DISABLED BAY WITHOUT BADGE,70,29/11/2021,0,0,
LS22912684,29/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,25,0,
LS22912684,29/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/12/2021,25,0,
LS22912709,29/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,25,50,
LS2291271A,29/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/12/2021,25,0,
LS23619947,29/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,75,0,
LS23619969,29/11/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,29/11/2021,75,0,
LS24846230,29/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,25,50,
LS24846241,29/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/12/2021,25,0,
LS24846321,29/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,50,0,
LS24846321,29/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,31/12/2021,50,0,
LS05262356,29/11/2021,KELLY STREET P&D CP- TRAINING,87 IN DISABLED BAY WITHOUT BADGE,70,03/12/2021,0,0,
LS05262367,29/11/2021,KELLY STREET P&D CP- TRAINING,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,03/12/2021,0,0,
LS07163887,29/11/2021,KELLY STREET P&D CP- TRAINING,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,29/11/2021,0,0,
LS07163898,29/11/2021,KELLY STREET P&D CP- TRAINING,87 IN DISABLED BAY WITHOUT BADGE,70,29/11/2021,0,0,
LS12167457,29/11/2021,KELLY STREET P&D CP- TRAINING,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,03/12/2021,0,0,
LS12167468,29/11/2021,KELLY STREET P&D CP- TRAINING,87 IN DISABLED BAY WITHOUT BADGE,70,03/12/2021,0,0,
LS17813424,29/11/2021,SCOTT HALL LEISURE CENTRE - CHAPELTOWN,87 IN DISABLED BAY WITHOUT BADGE,70,29/11/2021,35,0,
LS17813424,29/11/2021,SCOTT HALL LEISURE CENTRE - CHAPELTOWN,87 IN DISABLED BAY WITHOUT BADGE,70,17/12/2021,35,0,
LS17813424,29/11/2021,SCOTT HALL LEISURE CENTRE - CHAPELTOWN,87 IN DISABLED BAY WITHOUT BADGE,70,20/12/2021,35,0,
LS21507421,29/11/2021,ALBION STREET CP - MORLEY                                   ,87 IN DISABLED BAY WITHOUT BADGE,70,29/11/2021,0,0,
LS21507421,29/11/2021,ALBION STREET CP - MORLEY                                   ,87 IN DISABLED BAY WITHOUT BADGE,70,07/12/2021,0,0,
LS22912695,29/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,0,0,
LS22912695,29/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/12/2021,0,0,
LS2291271A,29/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,25,0,
LS23619925,29/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,25,0,
LS23619936,29/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,50,0,
LS23619936,29/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/12/2021,50,0,
LS23619958,29/11/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,29/11/2021,25,50,
LS24846241,29/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/11/2021,25,0,
LS17123936,30/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,0,
LS1712397A,30/11/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,30/11/2021,25,0,
LS1712397A,30/11/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/12/2021,25,0,
LS17123991,30/11/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/12/2021,25,0,
LS1712400A,30/11/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,75,0,
LS17124010,30/11/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,0,
LS17124010,30/11/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/12/2021,25,0,
LS17219354,30/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,50,0,
LS17219354,30/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,31/12/2021,50,0,
LS17219365,30/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,0,0,
LS17219365,30/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/12/2021,0,0,
LS17219423,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,0,
LS17219434,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,0,
LS17219434,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/12/2021,25,0,
LS17219467,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2021,25,0,
LS20527398,30/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,09/12/2021,25,0,
LS20527456,30/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/12/2021,25,0,
LS20527478,30/11/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,0,50,
LS22226166,30/11/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,50,0,
LS22723229,30/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/12/2021,25,0,
LS2272323A,30/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/12/2021,25,0,
LS23620061,30/11/2021,MARSH STREET CP - ROTHWELL                                  ,86 BEYOND THE BAY MARKINGS                        ,50,01/12/2021,25,0,
LS17123936,30/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,14/12/2021,25,0,
LS17123980,30/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,0,0,
LS17123991,30/11/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,30/11/2021,25,0,
LS17124010,30/11/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,25,0,
LS17219423,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/12/2021,25,0,
LS17219445,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,0,0,
LS17219445,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/12/2021,0,0,
LS17219456,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,0,0,
LS17219456,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/12/2021,0,0,
LS17219467,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,0,
LS17219467,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/12/2021,25,0,
LS20527398,30/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,0,
LS20527398,30/11/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,10/12/2021,25,0,
LS20527423,30/11/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,30/11/2021,25,0,
LS20527423,30/11/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,02/12/2021,25,0,
LS20527434,30/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,0,84,
LS20527445,30/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,0,84,
LS20527456,30/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,0,
LS20527456,30/11/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/12/2021,25,0,
LS20527467,30/11/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,0,0,
LS22226235,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,0,0,
LS22226235,30/11/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/12/2021,0,0,
LS22723218,30/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,0,0,
LS22723218,30/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/12/2021,0,0,
LS22723229,30/11/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,0,
LS2272323A,30/11/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,0,
LS23620061,30/11/2021,MARSH STREET CP - ROTHWELL                                  ,86 BEYOND THE BAY MARKINGS                        ,50,30/11/2021,25,0,
LS23620061,30/11/2021,MARSH STREET CP - ROTHWELL                                  ,86 BEYOND THE BAY MARKINGS                        ,50,03/12/2021,25,0,
LS23620061,30/11/2021,MARSH STREET CP - ROTHWELL                                  ,86 BEYOND THE BAY MARKINGS                        ,50,16/12/2021,25,0,
LS23736510,30/11/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2021,25,50,
LS17813504,01/12/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,07/12/2021,35,0,
LS17813515,01/12/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,01/12/2021,35,0,
LS17813537,01/12/2021,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,01/12/2021,0,0,
LS17813537,01/12/2021,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,16/12/2021,0,0,
LS17813548,01/12/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,01/12/2021,35,0,
LS17813548,01/12/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,07/12/2021,35,0,
LS21418795,01/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/12/2021,25,0,
LS21418795,01/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,25,0,
LS23620152,01/12/2021,ROBIN LANE CP - PUDSEY                                      ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,15/12/2021,25,0,
LS23620163,01/12/2021,ROBIN LANE CP - PUDSEY                                      ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,01/12/2021,0,84,
LS24846751,01/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/12/2021,25,0,
LS24846751,01/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/12/2021,25,0,
LS24846762,01/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/12/2021,0,0,
LS17813504,01/12/2021,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,01/12/2021,35,0,
LS18232427,01/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/12/2021,50,0,
LS22913064,01/12/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/12/2021,0,0,
LS22913064,01/12/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/12/2021,0,0,
LS23620152,01/12/2021,ROBIN LANE CP - PUDSEY                                      ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,01/12/2021,25,0,
LS23620174,01/12/2021,ROBIN LANE CP - PUDSEY                                      ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,01/12/2021,25,0,
LS23620174,01/12/2021,ROBIN LANE CP - PUDSEY                                      ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,04/12/2021,25,0,
LS23736656,01/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/12/2021,25,0,
LS23736656,01/12/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/12/2021,25,0,
LS24846762,01/12/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/12/2021,0,0,
LS17520743,02/12/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,02/12/2021,25,0,
LS17520754,02/12/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,02/12/2021,25,50,
LS22820597,02/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2021,25,50,
LS22820600,02/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/12/2021,25,0,
LS22820611,02/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2021,25,0,
LS22820611,02/12/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/12/2021,25,0,
