PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS25610499,15/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/06/2021,25,0,
LS25610499,15/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/06/2021,25,0,
LS17211931,16/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/06/2021,25,0,
LS17211931,16/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,25,0,
LS17211942,16/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/06/2021,25,0,
LS17211964,16/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS21413554,16/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/06/2021,0,50,
LS21413554,16/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,0,50,
LS21413565,16/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/06/2021,0,50,
LS21413576,16/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,0,0,
LS21413598,16/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/06/2021,25,0,
LS21705618,16/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/06/2021,50,0,
LS21810124,16/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,16/06/2021,0,50,
LS21810124,16/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,18/06/2021,0,50,
LS22609493,16/06/2021,WILDERNESS CP - WETHERBY                                    ,86 BEYOND THE BAY MARKINGS                        ,50,30/06/2021,25,0,
LS22609529,16/06/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,16/06/2021,25,0,
LS2260953A,16/06/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,16/06/2021,75,0,
LS22609540,16/06/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,16/06/2021,25,0,
LS22609540,16/06/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,29/06/2021,25,0,
LS22609540,16/06/2021,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,30/06/2021,25,0,
LS23615094,16/06/2021,RAWDON LITTLEMOOR CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,16/06/2021,25,0,
LS23615094,16/06/2021,RAWDON LITTLEMOOR CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,29/06/2021,25,0,
LS23615108,16/06/2021,RAWDON LITTLEMOOR CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,16/06/2021,25,50,
LS23615108,16/06/2021,RAWDON LITTLEMOOR CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,18/06/2021,25,50,
LS23615119,16/06/2021,RAWDON LITTLEMOOR CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,17/06/2021,25,50,
LS23615119,16/06/2021,RAWDON LITTLEMOOR CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,18/06/2021,25,50,
LS24311561,16/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,16/06/2021,25,50,
LS24423237,16/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/06/2021,0,0,
LS24423237,16/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,0,0,
LS25610513,16/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/06/2021,25,50,
LS25610535,16/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/06/2021,0,0,
LS25610535,16/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,0,0,
LS17211942,16/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS17211964,16/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/06/2021,25,0,
LS17211964,16/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS17211975,16/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/06/2021,84,0,
LS18215632,16/06/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,16/06/2021,0,0,
LS21413565,16/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/06/2021,0,50,
LS21413565,16/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,0,50,
LS21413576,16/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/06/2021,0,0,
LS21413587,16/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/06/2021,25,0,
LS21413587,16/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,0,
LS21413623,16/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/06/2021,83,0,
LS22609493,16/06/2021,WILDERNESS CP - WETHERBY                                    ,86 BEYOND THE BAY MARKINGS                        ,50,16/06/2021,25,0,
LS22609529,16/06/2021,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,23/06/2021,25,0,
LS23615094,16/06/2021,RAWDON LITTLEMOOR CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/06/2021,25,0,
LS23615119,16/06/2021,RAWDON LITTLEMOOR CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,16/06/2021,25,50,
LS24423226,16/06/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,16/06/2021,35,0,
LS24423226,16/06/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,21/06/2021,35,0,
LS25610502,16/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/06/2021,25,50,
LS25610513,16/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/06/2021,25,50,
LS17212071,17/06/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/06/2021,25,0,
LS21607404,17/06/2021,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,17/06/2021,25,0,
LS21607404,17/06/2021,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/06/2021,25,0,
LS21607415,17/06/2021,WESTGATE CP - OTLEY                                         ,86 BEYOND THE BAY MARKINGS                        ,50,18/06/2021,25,50,
LS21607415,17/06/2021,WESTGATE CP - OTLEY                                         ,86 BEYOND THE BAY MARKINGS                        ,50,21/06/2021,25,50,
LS21607459,17/06/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/06/2021,25,50,
LS21607459,17/06/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/06/2021,25,50,
LS2331176A,17/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/06/2021,25,0,
LS23311770,17/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,25,0,
LS24423372,17/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,17/06/2021,25,0,
LS17212016,17/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/06/2021,0,50,
LS17212060,17/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/06/2021,50,0,
LS17212071,17/06/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,17/06/2021,25,0,
LS17212082,17/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/06/2021,25,0,
LS17212082,17/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/06/2021,25,0,
LS21607404,17/06/2021,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,29/06/2021,25,0,
LS21607415,17/06/2021,WESTGATE CP - OTLEY                                         ,86 BEYOND THE BAY MARKINGS                        ,50,17/06/2021,25,50,
LS21607426,17/06/2021,WESTGATE CP - OTLEY                                         ,86 BEYOND THE BAY MARKINGS                        ,50,17/06/2021,83,0,
LS21607437,17/06/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/06/2021,25,0,
LS21607437,17/06/2021,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/06/2021,25,0,
LS2331176A,17/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2021,25,0,
LS23311770,17/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/06/2021,25,0,
LS17212118,18/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,50,0,
LS17212129,18/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,0,0,
LS17212129,18/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,0,0,
LS17212151,18/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,25,0,
LS18320036,18/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,25,0,
LS18320036,18/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,25,0,
LS1841928A,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,25,0,
LS18419315,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,25,0,
LS18419326,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,25,0,
LS18419337,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,50,0,
LS23714631,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,25,0,
LS23714642,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,0,0,
LS23714653,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,0,0,
LS24819646,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,0,0,
LS24819646,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,0,0,
LS24819781,18/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,18/06/2021,25,0,
LS24819792,18/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/06/2021,25,0,
LS24819839,18/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,25,0,
LS2481984A,18/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,0,0,
LS2481984A,18/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,0,0,
LS24819850,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,25,0,
LS24819850,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,0,
LS24819861,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,25,0,
LS24819861,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS24819883,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,25,0,
LS24819883,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,0,
LS24819908,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/06/2021,25,0,
LS24819919,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,0,83,
LS2561066A,18/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,0,0,
LS25610670,18/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,50,0,
LS1721213A,18/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,25,50,
LS17212140,18/06/2021,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,18/06/2021,25,0,
LS17212151,18/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,25,0,
LS22811734,18/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,0,50,
LS23714631,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,25,0,
LS23714631,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
LS23714653,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,0,0,
LS24819624,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,25,0,
LS24819635,18/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,83,0,
LS24819792,18/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,18/06/2021,25,0,
LS24819792,18/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,21/06/2021,25,0,
LS24819839,18/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,25,0,
LS24819861,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS24819872,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,25,0,
LS24819872,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,25,0,
LS24819883,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS24819894,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,0,0,
LS24819894,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,0,0,
LS24819908,18/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,25,0,
LS25610659,18/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/06/2021,25,0,
LS2561066A,18/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,0,0,
LS17212173,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,25,0,
LS17212184,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,0,
LS17212209,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,25,0,
LS17212209,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS1721221A,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,0,0,
LS22904879,19/06/2021,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/06/2021,25,50,
LS23410615,19/06/2021,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,19/06/2021,25,0,
LS23410637,19/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,25,0,
LS23410648,19/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,25,0,
LS23410648,19/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,0,
LS23410659,19/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,25,0,
LS24311710,19/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,0,0,
LS24311710,19/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/06/2021,0,0,
LS24311721,19/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,0,0,
LS24311732,19/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,25,0,
LS24423532,19/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,0,0,
LS24423532,19/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,0,0,
LS24423554,19/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,0,0,
LS17212162,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,25,0,
LS17212173,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS17212184,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,25,0,
LS17212195,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,0,83,
LS17212209,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS1721221A,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,0,0,
LS17212220,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,0,83,
LS17212231,19/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,83,0,
LS23410615,19/06/2021,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/06/2021,25,0,
LS23410626,19/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,0,50,
LS23410659,19/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS24311721,19/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,0,0,
LS24423543,19/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2021,25,0,
LS24423543,19/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS24423554,19/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,0,0,
LS18215712,20/06/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,21/06/2021,35,0,
LS18215723,20/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,25,0,
LS18215734,20/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,25,50,
LS18215745,20/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,25,0,
LS18215756,20/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,25,0,
LS18215767,20/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,25,0,
LS18215789,20/06/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,21/06/2021,35,0,
LS24423634,20/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,25,0,
LS24423645,20/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,0,50,
LS24423816,20/06/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,25,0,
LS24819985,20/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,25,0,
LS24819996,20/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,25,0,
LS24820055,20/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,25,0,
LS24820066,20/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,0,50,
LS24820168,20/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,25,0,
LS18215712,20/06/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,20/06/2021,35,0,
LS18215723,20/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,0,
LS18215745,20/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,25,0,
LS18215745,20/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
LS18215756,20/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,25,0,
LS18215789,20/06/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,20/06/2021,35,0,
LS24423634,20/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,25,0,
LS24423656,20/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,25,0,
LS24423805,20/06/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,0,0,
LS24423816,20/06/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS24423816,20/06/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS24819963,20/06/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/06/2021,25,0,
LS24819963,20/06/2021,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/06/2021,25,0,
LS24819974,20/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,83,0,
LS24819985,20/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2021,25,0,
LS24819996,20/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS24820000,20/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,0,83,
LS24820135,20/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,25,0,
LS24820135,20/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,0,
LS24820157,20/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/06/2021,0,0,
LS24820157,20/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,0,0,
LS17212435,21/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS17212446,21/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,25,0,
LS17212457,21/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS17212468,21/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS17212468,21/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,25,0,
LS17212479,21/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,50,0,
LS18419461,21/06/2021,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,21/06/2021,35,70,
LS22811982,21/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,21/06/2021,0,0,
LS22811993,21/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS23410692,21/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,0,0,
LS23410706,21/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/06/2021,0,0,
LS23714813,21/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,0,0,
LS24820292,21/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS24820292,21/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS24820372,21/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS24820383,21/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS24820383,21/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,0,
LS25610761,21/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,0,
LS25610783,21/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,0,0,
LS17212435,21/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/06/2021,25,0,
LS17212446,21/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS21705742,21/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
